INFO 2024-07-12 03:56:11,517 autoreload Watching for file changes with StatReloader
django.template.base.VariableDoesNotExist: Failed lookup for key [selected_department] in [{'True': True, 'False': False, 'None': None}, {'csrf_token': <SimpleLazyObject: <function csrf.<locals>._get_val at 0x7fb85090cc10>>, 'request': <WSGIRequest: GET '/hrms/employees/?education=Degree'>, 'user': <SimpleLazyObject: <CustomUser: mesele>>, 'perms': PermWrapper(<SimpleLazyObject: <CustomUser: mesele>>), 'messages': <FallbackStorage: request=<WSGIRequest: GET '/hrms/employees/?education=Degree'>>, 'DEFAULT_MESSAGE_LEVELS': {'DEBUG': 10, 'INFO': 20, 'SUCCESS': 25, 'WARNING': 30, 'ERROR': 40}}, {}, {'employees': <Page 1 of 2>, 'departments': <QuerySet [<Department: Finance>, <Department: FnB Service>, <Department: Front Office>, <Department: House Keeping>, <Department: Human Resource>, <Department: Kitchen>]>, 'status_filter': 'active', 'search_query': None, 'department_filter': None, 'education_filter': 'Degree', 'is_paginated': True}, {'block': <Block Node: content. Contents: [<TextNode: '\n<div class="container-fl'>, <URLNode view_name=''hrms:employee_create'' args=[] kwargs={} as=None>, <TextNode: '" class="btn btn-outline-'>, <URLNode view_name=''hrms:employee_list'' args=[] kwargs={} as=None>, <TextNode: '">\n                <input'>, <Variable Node: request.GET.q>, <TextNode: '">\n                <butto'>, <URLNode view_name=''hrms:employee_list'' args=[] kwargs={} as=None>, <TextNode: '" id="department-filter-f'>, <ForNode: for department in departments, tail_len: 7>, <TextNode: '\n                </select'>, <URLNode view_name=''hrms:employee_list'' args=[] kwargs={} as=None>, <TextNode: '">Active</a>\n            '>, <URLNode view_name=''hrms:employee_list'' args=[] kwargs={} as=None>, <TextNode: '?status=inactive">Inactiv'>, <URLNode view_name=''hrms:employee_list'' args=[] kwargs={} as=None>, <TextNode: '?status=all">All</a>\n    '>, <ForNode: for employee in employees, tail_len: 17>, <TextNode: '\n            </tbody>\n   '>, <IfNode>, <TextNode: '\n    </div>\n</div>\n\n<scri'>]>}, {'forloop': {'parentloop': {}, 'counter0': 0, 'counter': 1, 'revcounter': 6, 'revcounter0': 5, 'first': True, 'last': False}, 'department': <Department: Finance>}]
DEBUG 2024-07-12 04:08:09,444 base Exception while resolving variable 'selected_department' in template 'employee_list.html'.
Traceback (most recent call last):
  File "/home/mesele/erp/verp/lib/python3.8/site-packages/django/template/base.py", line 880, in _resolve_lookup
    current = current[bit]
  File "/home/mesele/erp/verp/lib/python3.8/site-packages/django/template/context.py", line 83, in __getitem__
    raise KeyError(key)
KeyError: 'selected_department'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/mesele/erp/verp/lib/python3.8/site-packages/django/template/base.py", line 886, in _resolve_lookup
    if isinstance(current, BaseContext) and getattr(
AttributeError: type object 'RequestContext' has no attribute 'selected_department'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/mesele/erp/verp/lib/python3.8/site-packages/django/template/base.py", line 896, in _resolve_lookup
    current = current[int(bit)]
ValueError: invalid literal for int() with base 10: 'selected_department'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/mesele/erp/verp/lib/python3.8/site-packages/django/template/base.py", line 903, in _resolve_lookup
    raise VariableDoesNotExist(
django.template.base.VariableDoesNotExist: Failed lookup for key [selected_department] in [{'True': True, 'False': False, 'None': None}, {'csrf_token': <SimpleLazyObject: <function csrf.<locals>._get_val at 0x7fb85090cc10>>, 'request': <WSGIRequest: GET '/hrms/employees/?education=Degree'>, 'user': <SimpleLazyObject: <CustomUser: mesele>>, 'perms': PermWrapper(<SimpleLazyObject: <CustomUser: mesele>>), 'messages': <FallbackStorage: request=<WSGIRequest: GET '/hrms/employees/?education=Degree'>>, 'DEFAULT_MESSAGE_LEVELS': {'DEBUG': 10, 'INFO': 20, 'SUCCESS': 25, 'WARNING': 30, 'ERROR': 40}}, {}, {'employees': <Page 1 of 2>, 'departments': <QuerySet [<Department: Finance>, <Department: FnB Service>, <Department: Front Office>, <Department: House Keeping>, <Department: Human Resource>, <Department: Kitchen>]>, 'status_filter': 'active', 'search_query': None, 'department_filter': None, 'education_filter': 'Degree', 'is_paginated': True}, {'block': <Block Node: content. Contents: [<TextNode: '\n<div class="container-fl'>, <URLNode view_name=''hrms:employee_create'' args=[] kwargs={} as=None>, <TextNode: '" class="btn btn-outline-'>, <URLNode view_name=''hrms:employee_list'' args=[] kwargs={} as=None>, <TextNode: '">\n                <input'>, <Variable Node: request.GET.q>, <TextNode: '">\n                <butto'>, <URLNode view_name=''hrms:employee_list'' args=[] kwargs={} as=None>, <TextNode: '" id="department-filter-f'>, <ForNode: for department in departments, tail_len: 7>, <TextNode: '\n                </select'>, <URLNode view_name=''hrms:employee_list'' args=[] kwargs={} as=None>, <TextNode: '">Active</a>\n            '>, <URLNode view_name=''hrms:employee_list'' args=[] kwargs={} as=None>, <TextNode: '?status=inactive">Inactiv'>, <URLNode view_name=''hrms:employee_list'' args=[] kwargs={} as=None>, <TextNode: '?status=all">All</a>\n    '>, <ForNode: for employee in employees, tail_len: 17>, <TextNode: '\n            </tbody>\n   '>, <IfNode>, <TextNode: '\n    </div>\n</div>\n\n<scri'>]>}, {'forloop': {'parentloop': {}, 'counter0': 1, 'counter': 2, 'revcounter': 5, 'revcounter0': 4, 'first': False, 'last': False}, 'department': <Department: FnB Service>}]
DEBUG 2024-07-12 04:08:09,445 base Exception while resolving variable 'selected_department' in template 'employee_list.html'.
Traceback (most recent call last):
  File "/home/mesele/erp/verp/lib/python3.8/site-packages/django/template/base.py", line 880, in _resolve_lookup
    current = current[bit]
  File "/home/mesele/erp/verp/lib/python3.8/site-packages/django/template/context.py", line 83, in __getitem__
    raise KeyError(key)
KeyError: 'selected_department'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/mesele/erp/verp/lib/python3.8/site-packages/django/template/base.py", line 886, in _resolve_lookup
    if isinstance(current, BaseContext) and getattr(
AttributeError: type object 'RequestContext' has no attribute 'selected_department'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/mesele/erp/verp/lib/python3.8/site-packages/django/template/base.py", line 896, in _resolve_lookup
    current = current[int(bit)]
ValueError: invalid literal for int() with base 10: 'selected_department'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/mesele/erp/verp/lib/python3.8/site-packages/django/template/base.py", line 903, in _resolve_lookup
    raise VariableDoesNotExist(
django.template.base.VariableDoesNotExist: Failed lookup for key [selected_department] in [{'True': True, 'False': False, 'None': None}, {'csrf_token': <SimpleLazyObject: <function csrf.<locals>._get_val at 0x7fb85090cc10>>, 'request': <WSGIRequest: GET '/hrms/employees/?education=Degree'>, 'user': <SimpleLazyObject: <CustomUser: mesele>>, 'perms': PermWrapper(<SimpleLazyObject: <CustomUser: mesele>>), 'messages': <FallbackStorage: request=<WSGIRequest: GET '/hrms/employees/?education=Degree'>>, 'DEFAULT_MESSAGE_LEVELS': {'DEBUG': 10, 'INFO': 20, 'SUCCESS': 25, 'WARNING': 30, 'ERROR': 40}}, {}, {'employees': <Page 1 of 2>, 'departments': <QuerySet [<Department: Finance>, <Department: FnB Service>, <Department: Front Office>, <Department: House Keeping>, <Department: Human Resource>, <Department: Kitchen>]>, 'status_filter': 'active', 'search_query': None, 'department_filter': None, 'education_filter': 'Degree', 'is_paginated': True}, {'block': <Block Node: content. Contents: [<TextNode: '\n<div class="container-fl'>, <URLNode view_name=''hrms:employee_create'' args=[] kwargs={} as=None>, <TextNode: '" class="btn btn-outline-'>, <URLNode view_name=''hrms:employee_list'' args=[] kwargs={} as=None>, <TextNode: '">\n                <input'>, <Variable Node: request.GET.q>, <TextNode: '">\n                <butto'>, <URLNode view_name=''hrms:employee_list'' args=[] kwargs={} as=None>, <TextNode: '" id="department-filter-f'>, <ForNode: for department in departments, tail_len: 7>, <TextNode: '\n                </select'>, <URLNode view_name=''hrms:employee_list'' args=[] kwargs={} as=None>, <TextNode: '">Active</a>\n            '>, <URLNode view_name=''hrms:employee_list'' args=[] kwargs={} as=None>, <TextNode: '?status=inactive">Inactiv'>, <URLNode view_name=''hrms:employee_list'' args=[] kwargs={} as=None>, <TextNode: '?status=all">All</a>\n    '>, <ForNode: for employee in employees, tail_len: 17>, <TextNode: '\n            </tbody>\n   '>, <IfNode>, <TextNode: '\n    </div>\n</div>\n\n<scri'>]>}, {'forloop': {'parentloop': {}, 'counter0': 2, 'counter': 3, 'revcounter': 4, 'revcounter0': 3, 'first': False, 'last': False}, 'department': <Department: Front Office>}]
DEBUG 2024-07-12 04:08:09,446 base Exception while resolving variable 'selected_department' in template 'employee_list.html'.
Traceback (most recent call last):
  File "/home/mesele/erp/verp/lib/python3.8/site-packages/django/template/base.py", line 880, in _resolve_lookup
    current = current[bit]
  File "/home/mesele/erp/verp/lib/python3.8/site-packages/django/template/context.py", line 83, in __getitem__
    raise KeyError(key)
KeyError: 'selected_department'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/mesele/erp/verp/lib/python3.8/site-packages/django/template/base.py", line 886, in _resolve_lookup
    if isinstance(current, BaseContext) and getattr(
AttributeError: type object 'RequestContext' has no attribute 'selected_department'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/mesele/erp/verp/lib/python3.8/site-packages/django/template/base.py", line 896, in _resolve_lookup
    current = current[int(bit)]
ValueError: invalid literal for int() with base 10: 'selected_department'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/mesele/erp/verp/lib/python3.8/site-packages/django/template/base.py", line 903, in _resolve_lookup
    raise VariableDoesNotExist(
django.template.base.VariableDoesNotExist: Failed lookup for key [selected_department] in [{'True': True, 'False': False, 'None': None}, {'csrf_token': <SimpleLazyObject: <function csrf.<locals>._get_val at 0x7fb85090cc10>>, 'request': <WSGIRequest: GET '/hrms/employees/?education=Degree'>, 'user': <SimpleLazyObject: <CustomUser: mesele>>, 'perms': PermWrapper(<SimpleLazyObject: <CustomUser: mesele>>), 'messages': <FallbackStorage: request=<WSGIRequest: GET '/hrms/employees/?education=Degree'>>, 'DEFAULT_MESSAGE_LEVELS': {'DEBUG': 10, 'INFO': 20, 'SUCCESS': 25, 'WARNING': 30, 'ERROR': 40}}, {}, {'employees': <Page 1 of 2>, 'departments': <QuerySet [<Department: Finance>, <Department: FnB Service>, <Department: Front Office>, <Department: House Keeping>, <Department: Human Resource>, <Department: Kitchen>]>, 'status_filter': 'active', 'search_query': None, 'department_filter': None, 'education_filter': 'Degree', 'is_paginated': True}, {'block': <Block Node: content. Contents: [<TextNode: '\n<div class="container-fl'>, <URLNode view_name=''hrms:employee_create'' args=[] kwargs={} as=None>, <TextNode: '" class="btn btn-outline-'>, <URLNode view_name=''hrms:employee_list'' args=[] kwargs={} as=None>, <TextNode: '">\n                <input'>, <Variable Node: request.GET.q>, <TextNode: '">\n                <butto'>, <URLNode view_name=''hrms:employee_list'' args=[] kwargs={} as=None>, <TextNode: '" id="department-filter-f'>, <ForNode: for department in departments, tail_len: 7>, <TextNode: '\n                </select'>, <URLNode view_name=''hrms:employee_list'' args=[] kwargs={} as=None>, <TextNode: '">Active</a>\n            '>, <URLNode view_name=''hrms:employee_list'' args=[] kwargs={} as=None>, <TextNode: '?status=inactive">Inactiv'>, <URLNode view_name=''hrms:employee_list'' args=[] kwargs={} as=None>, <TextNode: '?status=all">All</a>\n    '>, <ForNode: for employee in employees, tail_len: 17>, <TextNode: '\n            </tbody>\n   '>, <IfNode>, <TextNode: '\n    </div>\n</div>\n\n<scri'>]>}, {'forloop': {'parentloop': {}, 'counter0': 3, 'counter': 4, 'revcounter': 3, 'revcounter0': 2, 'first': False, 'last': False}, 'department': <Department: House Keeping>}]
